9.772832,0.090680,0.596755,50946641
9.783606,0.085892,0.601543,50946646
9.813534,0.086491,0.552462,50946651
9.806950,0.069133,0.600945,50946656
9.791388,0.064943,0.548272,50946661
9.778967,0.096666,0.578649,50946666
9.777171,0.088885,0.557101,50946671
9.783157,0.087688,0.561291,50946676
9.781960,0.092476,0.581043,50946681
9.785551,0.102053,0.560692,50946686
9.773581,0.088885,0.580444,50946691
9.779566,0.103250,0.582838,50946696
9.787946,0.099659,0.586430,50946701
9.790938,0.104447,0.575656,50946706
9.791536,0.088885,0.619949,50946711
9.795727,0.094870,0.597204,50946716
9.795128,0.090082,0.643292,50946720
9.798719,0.093673,0.601394,50946725
9.777770,0.088885,0.579846,50946730
9.759813,0.109235,0.561889,50946735
9.762208,0.104447,0.570269,50946740
9.765800,0.088286,0.552911,50946745
9.771186,0.097264,0.603788,50946750
9.769390,0.075717,0.581641,50946755
9.769989,0.077512,0.579247,50946760
9.771785,0.073921,0.564882,50946765
9.790938,0.087089,0.537349,50946770
9.782558,0.105644,0.576853,50946775
9.792135,0.102053,0.547524,50946780
9.787946,0.087688,0.603788,50946785
9.781362,0.114622,0.601992,50946790
9.785551,0.094870,0.601394,50946795
9.775974,0.091877,0.596605,50946800
9.759215,0.098462,0.571466,50946805
9.762806,0.096666,0.606182,50946810
9.793332,0.108637,0.593014,50946815
9.779566,0.096067,0.593014,50946820
9.795128,0.078709,0.597802,50946825
9.787946,0.064943,0.630723,50946830
9.777770,0.085892,0.625934,50946835
9.800515,0.084096,0.634912,50946840
9.809493,0.090680,0.613963,50946845
9.795128,0.093075,0.622941,50946850
9.784953,0.081104,0.613365,50946855
9.775974,0.084096,0.601992,50946860
9.771785,0.103250,0.611569,50946865
9.787946,0.108038,0.610372,50946870
9.783755,0.079308,0.633715,50946875
9.764004,0.105046,0.601394,50946880
9.787347,0.094870,0.636109,50946885
9.787347,0.093075,0.624138,50946890
9.780763,0.096666,0.604985,50946895
9.765201,0.090082,0.604985,50946900
9.762806,0.087089,0.597802,50946905
9.785551,0.100257,0.566678,50946910
9.771186,0.081702,0.582240,50946915
9.778369,0.097863,0.562488,50946920
9.768792,0.086491,0.573262,50946925
9.784953,0.091279,0.571466,50946930
9.787347,0.076914,0.572663,50946935
9.798120,0.088885,0.551714,50946940
9.778967,0.103849,0.556502,50946944
9.777171,0.112228,0.531363,50946949
9.792734,0.075717,0.548721,50946954
9.779566,0.082301,0.565481,50946959
9.805304,0.093673,0.555305,50946964
9.795128,0.098462,0.537947,50946969
9.785551,0.090082,0.514604,50946974
9.813085,0.091877,0.522385,50946979
9.779716,0.096516,0.561291,50946984
9.777321,0.080954,0.567276,50946989
9.786898,0.092925,0.593612,50946994
9.809643,0.086341,0.588824,50946999
9.813833,0.085144,0.576254,50947004
9.793482,0.084545,0.572663,50947009
9.792884,0.079757,0.525378,50947014
9.782109,0.102502,0.552911,50947019
9.799467,0.104896,0.564882,50947024
9.798869,0.087538,0.578050,50947029
9.775525,0.100108,0.568473,50947034
9.784504,0.099509,0.638504,50947039
9.783307,0.116867,0.593014,50947044
9.768343,0.116268,0.589423,50947049
9.774927,0.109086,0.585233,50947054
9.782708,0.104896,0.600196,50947059
9.793482,0.111480,0.590620,50947064
9.790489,0.079757,0.607978,50947069
9.795877,0.106692,0.672022,50947074
9.796474,0.097713,0.607978,50947079
9.791088,0.093524,0.619949,50947084
9.786898,0.080954,0.634912,50947089
9.784504,0.109684,0.625336,50947094
9.785701,0.086939,0.643292,50947099
9.795278,0.093524,0.646883,50947104
9.788095,0.089334,0.634912,50947109
9.798869,0.090531,0.645088,50947114
9.787497,0.097115,0.623540,50947119
9.779716,0.104896,0.628328,50947124
9.789292,0.115071,0.624737,50947129
9.780313,0.094122,0.609175,50947134
9.801263,0.094122,0.623540,50947139
9.798869,0.100706,0.591817,50947144
9.792285,0.111480,0.595408,50947149
9.788095,0.089334,0.576853,50947154
9.788095,0.086341,0.567276,50947159
9.793482,0.087538,0.561291,50947163
9.786898,0.094122,0.609175,50947168
9.773730,0.083947,0.603189,50947173
9.788095,0.092326,0.563685,50947178
9.779716,0.086939,0.591817,50947183
9.770737,0.071377,0.599598,50947188
9.791686,0.085742,0.584036,50947193
9.786300,0.081552,0.581641,50947198
9.780912,0.062399,0.639102,50947203
9.798869,0.083348,0.645686,50947208
9.794081,0.085144,0.597802,50947213
9.804255,0.092925,0.604386,50947218
9.792285,0.098910,0.605583,50947223
9.782109,0.104297,0.597204,50947228
9.803658,0.103699,0.557101,50947233
9.792884,0.088735,0.563086,50947238
9.774927,0.110283,0.590620,50947243
9.782109,0.082750,0.599598,50947248
9.784504,0.079757,0.607379,50947253
9.784504,0.068983,0.594211,50947258
9.782109,0.072574,0.589423,50947263
9.784504,0.097115,0.581043,50947268
9.785701,0.105495,0.557699,50947273
9.774328,0.068384,0.577452,50947278
9.785102,0.098910,0.552312,50947283
9.774927,0.100706,0.560094,50947288
9.774328,0.081552,0.570867,50947293
9.769540,0.096516,0.575057,50947298
9.774328,0.094721,0.556353,50947303
9.798270,0.099509,0.559345,50947308
9.793482,0.082151,0.555754,50947313
9.790489,0.094122,0.585083,50947318
9.789292,0.096516,0.585083,50947323
9.795278,0.104896,0.607229,50947328
9.789292,0.110283,0.567127,50947333
9.784504,0.104896,0.593463,50947338
9.785701,0.091129,0.604835,50947343
9.778519,0.101903,0.628777,50947348
9.785701,0.091129,0.650924,50947353
9.807249,0.072574,0.604237,50947358
9.795877,0.072574,0.594061,50947363
9.806051,0.085742,0.603638,50947368
9.785701,0.091129,0.604237,50947373
9.788095,0.108487,0.581492,50947378
9.734225,0.086939,0.683245,50947383
9.828198,0.073771,0.507271,50947387
9.829993,0.314987,0.682048,50947392
9.815628,0.361076,0.643142,50947397
9.796474,0.284461,0.631770,50947402
9.783905,0.204854,0.717961,50947407
9.781511,0.138415,0.776021,50947412
9.815628,0.095319,0.641945,50947417
9.775525,0.044442,0.723348,50947422
9.767744,0.045639,0.692224,50947427
9.783307,0.021697,0.504279,50947432
9.778519,0.004938,0.412701,50947437
9.833585,-0.033369,0.192434,50947442
9.821015,-0.060304,0.331298,50947447
9.800665,-0.014814,0.437840,50947452
9.764153,-0.005836,0.431256,50947457
9.783905,-0.015413,0.205602,50947462
9.715671,0.093524,0.314538,50947467
9.753379,0.171335,0.558148,50947472
9.782109,0.149787,0.506074,50947477
9.818622,0.061800,0.294786,50947482
9.818023,0.042048,0.333093,50947487
9.825205,0.066589,0.512658,50947492
9.838373,0.097115,0.583886,50947497
9.810242,0.095918,0.529418,50947502
9.802461,0.083947,0.470760,50947507
9.810840,0.092925,0.446219,50947512
9.800066,0.081552,0.436643,50947517
9.807847,0.080355,0.458789,50947522
9.777321,0.090531,0.425869,50947527
9.790489,0.095918,0.364816,50947532
9.781511,0.094721,0.380977,50947537
9.788095,0.086341,0.401927,50947542
9.789292,0.077363,0.416890,50947547
9.791686,0.097713,0.445022,50947552
9.788095,0.097115,0.452803,50947557
9.805453,0.097115,0.471358,50947562
9.796474,0.081552,0.470161,50947567
9.793482,0.107889,0.474950,50947572
9.774927,0.097115,0.458789,50947577
9.780313,0.097115,0.442029,50947582
9.793482,0.110881,0.492906,50947587
9.791088,0.103100,0.477344,50947592
9.796474,0.083348,0.483329,50947597
9.806650,0.092925,0.500687,50947602
9.800066,0.114473,0.491111,50947607
9.774927,0.098910,0.507870,50947612
9.773131,0.065392,0.516848,50947616
9.801862,0.074968,0.507271,50947621
9.819818,0.091129,0.481534,50947626
9.805453,0.067786,0.512658,50947631
9.815628,0.091728,0.511461,50947636
9.773131,0.083947,0.594660,50947641
