-0.180463,-0.005686,-0.441730
-0.063297,0.020051,-0.834379
0.083947,0.060753,-0.963816
0.113575,0.117466,-0.701950
0.173729,0.182109,-0.265307
0.175525,0.218321,0.067187
0.198419,0.197821,0.482282
0.319476,0.144251,0.850839
0.258873,0.130484,1.031302
0.086640,0.136021,1.080234
0.033818,0.107141,1.043124
0.010624,0.031723,0.881665
0.002843,-0.036661,0.709432
-0.086640,-0.015263,0.556353
-0.114622,-0.000449,0.441730
-0.214281,-0.036362,0.298228
-0.268151,-0.001646,0.184802
-0.327856,-0.002394,0.122852
-0.337882,-0.024690,0.035614
-0.298228,-0.064793,-0.113874
-0.292242,-0.057461,-0.104148
-0.196325,-0.062100,-0.086191
-0.014216,-0.072874,-0.094571
0.110732,-0.043545,0.032322
0.196624,0.036362,0.102951
0.236427,0.033220,0.281169
0.300323,0.002693,0.362572
0.391602,0.016460,0.527622
0.432602,0.030975,0.635212
0.404321,0.024241,0.713023
0.413748,0.050727,0.678307
0.389507,0.095020,0.690428
0.325462,0.101754,0.568473
0.270694,0.102651,0.353294
0.216077,0.127192,0.194230
0.151882,0.095768,0.053121
0.048483,0.125396,-0.068684
0.007482,0.117166,-0.128389
-0.077662,0.095618,-0.141408
-0.060304,0.079458,-0.110283
-0.103998,0.052672,-0.138864
-0.111630,0.116717,-0.062249
-0.161459,0.120608,-0.017957
-0.205602,0.140061,-0.008380
-0.210540,0.102801,-0.004788
-0.162357,0.119112,0.116268
-0.117166,0.093673,0.058808
-0.041450,0.015862,0.057610
0.032471,0.026187,0.117466
0.045340,0.040552,0.164152
0.138265,0.061501,0.169090
0.145298,0.054318,0.175076
0.129885,0.032322,0.213383
0.173430,0.017657,0.224157
0.117765,0.014066,0.272041
0.117017,-0.041749,0.266056
0.065092,-0.039055,0.307954
-0.000748,-0.002993,0.329502
-0.026785,0.019752,0.292392
-0.065990,-0.017358,0.274435
-0.073921,-0.035614,0.091429
-0.079458,-0.084096,0.025588
-0.053570,-0.035165,0.012420
-0.048034,-0.053720,0.061651
0.005836,-0.031873,0.152630
0.018854,0.006285,0.225654
0.025887,0.023343,0.296282
0.028431,-0.017059,0.344316
0.027234,-0.001646,0.435296
-0.002394,-0.030526,0.383970
0.019154,-0.025588,0.430657
0.022296,0.008679,0.312144
0.111929,0.023493,0.248847
0.179266,0.042946,0.134075
0.125696,0.076764,0.204854
0.129287,0.045639,0.157119
0.174178,-0.015712,0.114173
0.216526,-0.040253,0.048483
0.210839,-0.020500,0.098910
0.138864,0.025738,0.019004
0.119560,0.034866,-0.045490
0.103250,0.067187,-0.175824
0.102951,0.097564,-0.126593
0.124947,0.051625,-0.185251
0.131232,0.056114,-0.231938
0.125696,0.050727,-0.258125
0.122852,0.033818,-0.300023
0.117914,0.042796,-0.253486
0.111630,0.064195,-0.219967
0.112378,0.093374,-0.187795
0.104896,0.039355,-0.044293
0.098462,0.026635,-0.007332
0.092775,0.012869,0.114622
0.147243,0.006584,0.280870
0.063596,0.033968,0.413449
-0.008529,0.011971,0.585682
-0.046687,0.019603,0.665738
-0.026935,-0.013018,0.668132
-0.022296,-0.031274,0.681150
-0.040851,-0.047585,0.538695
-0.063895,-0.020500,0.425120
-0.085593,-0.031125,0.291045
-0.139762,-0.019603,0.137966
-0.142904,0.002544,0.069881
-0.094870,-0.017957,0.008978
-0.081403,-0.088436,-0.083199
-0.068983,-0.053870,-0.168193
-0.059107,-0.035763,-0.170437
-0.063446,-0.011223,-0.183605
-0.087089,0.052373,-0.103549
-0.046837,0.027982,-0.044891
-0.039804,0.043395,0.089034
-0.005387,-0.014664,0.124798
-0.058209,0.115520,0.201412
-0.069133,0.155623,0.286257
-0.072874,0.101454,0.301819
-0.067636,0.078111,0.294487
-0.002394,0.059855,0.265756
-0.014664,0.059705,0.226252
0.009278,0.045041,0.198719
0.004938,0.049231,0.141258
0.049829,0.036063,0.086341
0.039953,0.079158,0.043245
0.028282,0.090680,0.057760
0.026336,0.099808,0.020650
-0.008230,0.084695,0.051924
0.008230,0.082450,-0.027084
-0.049530,0.053271,-0.038008
-0.039205,0.060454,0.027833
-0.086042,0.061800,0.058957
-0.079009,0.113874,0.048034
-0.124050,0.084845,0.104148
-0.119860,0.070928,0.150835
-0.134225,0.088436,0.206949
-0.163554,0.029479,0.246303
-0.114024,0.013018,0.276231
-0.125396,-0.030975,0.343119
-0.094870,0.010175,0.339528
-0.129885,-0.004938,0.343119
-0.080206,-0.029778,0.328754
-0.073771,-0.064643,0.289100
-0.055366,-0.075118,0.305859
-0.031274,-0.093524,0.271143
0.034267,-0.054618,0.286706
0.003142,-0.065541,0.225504
0.037858,-0.065691,0.275782
0.049979,-0.037110,0.330849
0.087688,-0.040253,0.332046
0.097414,-0.087538,0.358232
0.152481,-0.081852,0.378583
0.102502,-0.072874,0.367809
0.107739,-0.070479,0.394145
0.136619,-0.066289,0.389357
0.094272,-0.033668,0.418087
0.105345,-0.043245,0.421679
0.054468,-0.036811,0.426617
0.042048,-0.001945,0.321422
0.043844,0.035763,0.209044
0.045789,0.034566,0.113425
0.071826,0.049231,0.058658
0.038457,0.045041,-0.010624
0.064045,0.092177,-0.058359
0.080355,0.071377,-0.103699
0.099359,0.063147,-0.138265
0.107440,0.061651,-0.147842
0.136918,0.008230,-0.187197
0.133926,0.092326,-0.205153
0.149937,0.085742,-0.176423
0.102651,0.089334,-0.056713
0.124349,0.066289,0.029479
0.172831,0.109235,0.105943
0.123152,0.076166,0.230442
0.106542,0.045639,0.218321
0.100257,0.071976,0.279373
0.025738,0.126593,0.347459
0.006135,0.136469,0.319925
-0.028132,0.104148,0.348656
-0.016011,0.077512,0.318878
0.011223,0.043844,0.219518
0.051475,0.008679,0.169240
0.016161,-0.013467,0.096367
0.037409,-0.020351,0.102352
0.010924,-0.000748,0.057012
0.042048,0.018106,0.047435
-0.006584,0.028132,0.057012
-0.002095,-0.011821,0.039205
0.008529,-0.054169,-0.000449
-0.017508,-0.016460,0.086939
-0.050727,-0.006734,0.157568
-0.070030,0.013617,0.182708
-0.093972,0.017059,0.178967
-0.072275,0.010026,0.232836
-0.024241,0.020500,0.273388
-0.030077,0.058508,0.294936
-0.023942,0.039205,0.321272
-0.051176,0.068833,0.327407
-0.025139,0.039953,0.344166
-0.038457,0.029928,0.261716
-0.020800,0.023044,0.186299
-0.026785,0.049530,0.112228
-0.043545,0.029479,0.033369
-0.038906,0.033818,0.045490
-0.011672,0.026037,-0.013168
-0.017508,0.000898,0.020351
-0.021099,-0.027683,0.020351
-0.024541,0.001047,0.032322
-0.059556,0.005686,0.073023
-0.074370,0.011672,0.100556
-0.048782,0.100556,0.160412
-0.083348,0.027234,0.134075
-0.101155,0.052523,0.139911
-0.074370,0.045041,0.131681
-0.034566,0.012719,0.123301
-0.030526,0.000898,0.105345
-0.029778,0.004489,-0.020201
-0.032172,0.001945,-0.017807
-0.055815,0.030526,0.003741
-0.051924,0.039804,-0.048931
-0.045639,0.099060,-0.021398
-0.056114,0.079458,-0.012869
0.006883,0.031125,-0.023792
0.014664,0.014365,-0.048931
0.000748,0.048333,0.023942
-0.001197,0.036512,0.066888
-0.034417,0.044592,0.135123
-0.027384,0.007033,0.187646
0.037409,0.034716,0.177919
0.031274,0.029778,0.150386
0.049979,-0.036063,0.186299
0.012420,0.025438,0.143203
0.082151,-0.028880,0.157568
0.052523,-0.024391,0.206500
-0.029479,-0.028132,0.138265
-0.076465,0.003442,0.206350
-0.137667,0.007482,0.243460
-0.121356,0.003292,0.231340
-0.137068,0.000150,0.165499
-0.118214,-0.058957,0.147393
-0.153977,-0.005986,0.088735
-0.229694,0.032621,0.110133
-0.253486,0.104297,0.119710
-0.251990,0.167295,0.148291
-0.246603,0.149488,0.197372
-0.183905,0.115670,0.297779
-0.174926,0.099509,0.368408
-0.144700,0.068983,0.370802
-0.084096,0.081403,0.473753
-0.067187,0.117316,0.343269
-0.030825,0.121356,0.374393
0.016460,0.103849,0.437840
0.073622,0.042347,0.445022
0.072724,0.033220,0.473753
0.149937,0.052373,0.461931
0.180313,0.019303,0.445172
0.241665,0.020201,0.367360
0.246902,0.043395,0.332794
0.296432,0.104896,0.256479
0.318878,0.098761,0.202759
0.342969,0.077961,0.058059
0.380528,0.033968,0.082001
0.399233,0.035464,-0.029179
0.385018,-0.047136,-0.000299
0.375590,-0.018705,0.063147
0.326809,-0.002095,0.053421
0.280421,-0.001197,0.105943
0.227599,0.015413,0.256628
0.113575,-0.026037,0.382174
0.019303,0.011522,0.448015
-0.071976,0.028282,0.501735
-0.085144,0.007931,0.602142
-0.098162,-0.035015,0.615310
-0.162058,-0.051924,0.694468
-0.143054,-0.072275,0.631171
-0.230741,-0.070479,0.585831
-0.252738,-0.044742,0.517746
-0.314688,-0.060454,0.391153
-0.292542,-0.036512,0.325611
-0.273687,-0.027982,0.220566
-0.292542,0.011073,0.124050
-0.319925,0.029928,0.068085
-0.390255,0.054917,0.104148
-0.385616,0.031274,0.079308
-0.420332,-0.008529,-0.024690
-0.413299,-0.047435,-0.070180
-0.436343,0.001047,-0.011372
-0.461183,-0.026187,0.010175
-0.484078,-0.050578,0.154875
-0.538995,-0.051475,0.191835
-0.528221,-0.067038,0.270694
-0.511761,-0.101005,0.490811
-0.517148,-0.136320,0.574459
-0.566827,-0.104896,0.619799
-0.591966,-0.139013,0.711826
-0.676063,-0.113874,0.776320
-0.672471,-0.129137,0.859967
-0.700753,-0.160112,0.900519
-0.734571,-0.134225,0.946009
-0.736965,-0.155773,0.958130
-0.774824,-0.153678,1.066018
-0.787393,-0.152032,0.941669
-0.758962,-0.081702,1.023372
-0.770634,-0.052074,0.926855
-0.820762,-0.042946,0.741754
-0.867898,0.023792,0.629825
-0.900220,-0.031873,0.541838
-0.918775,-0.029928,0.348506
-0.902315,-0.072125,0.270096
-0.943615,-0.043096,0.317232
-1.005714,-0.026635,0.296282
-1.038335,0.012570,0.348207
-1.079935,-0.048632,0.333093
-1.080533,-0.066140,0.411204
-1.051055,-0.064344,0.435595
-1.065719,-0.107290,0.431256
-1.104475,-0.087089,0.442478
-1.131560,-0.073023,0.401029
-1.152958,-0.086042,0.305710
-1.182736,-0.020949,0.282366
-1.307833,0.017807,0.206350
-1.453580,0.092177,0.271742
-1.597381,0.158317,0.281917
-1.732055,0.269497,0.189292
-1.878102,0.274585,0.194828
-1.940650,0.281618,0.140659
-2.062006,0.231639,0.201263
-2.127697,0.177470,0.131382
-2.149694,0.036960,0.148889
-2.119617,-0.049829,0.040701
-2.042404,-0.129137,-0.006434
-1.961001,-0.183306,-0.047734
-1.793107,-0.206500,-0.133177
-1.599327,-0.233135,-0.205452
-1.391031,-0.234332,-0.269497
-1.165827,-0.171485,-0.287903
-0.923863,-0.153977,-0.193930
-0.664092,-0.000748,-0.133327
-0.503680,0.119710,-0.134973
-0.375590,0.181211,-0.133028
-0.328006,0.292990,-0.103400
-0.374842,0.366612,-0.094122
-0.418836,0.442628,-0.206949
-0.588525,0.375141,-0.255282
-0.816572,0.411653,-0.343269
-1.115249,0.516998,-0.462380
-1.351527,0.521637,-0.480935
-1.290026,0.379481,-0.457741
-1.173757,0.152930,-0.526874
-1.151162,0.000000,-0.596007
-1.272668,-0.045490,-0.588824
-1.464653,0.010774,-0.600795
-1.640627,0.109086,-0.520589
-1.655740,0.069881,-0.462081
-1.565658,-0.038906,-0.352247
-1.410484,-0.257526,-0.389806
-1.277606,-0.356886,-0.442927
-1.183933,-0.367061,-0.508020
-1.116596,-0.424073,-0.653467
-0.936283,-0.469563,-0.672172
-0.873435,-0.561740,-0.747141
-0.910395,-0.496348,-0.785149
-1.049409,-0.258723,-0.683096
-1.018883,-0.115371,-0.516399
-0.990451,-0.162955,-0.374693
-0.892439,-0.210091,-0.180313
-0.696264,-0.346710,-0.121057
-0.614113,-0.483479,0.228946
-0.656460,-0.397737,0.516848
-0.753575,-0.306607,0.755670
-0.841412,-0.221913,0.918176
-0.890344,-0.192284,1.043573
-0.915932,-0.161908,1.073351
-1.016039,-0.099808,0.963217
-1.191864,0.078111,0.814926
-1.369034,0.205004,0.640599
-1.473182,0.299126,0.254234
-1.522712,0.378433,-0.002544
-1.518822,0.372448,-0.200814
-1.417218,0.310797,-0.364368
-1.288529,0.168941,-0.443077
-1.113005,0.077961,-0.489614
-0.877625,-0.000299,-0.546028
-0.705541,-0.080505,-0.613215
-0.640150,-0.053870,-0.585981
-0.588674,-0.065841,-0.654515
-0.493355,-0.088436,-0.557999
-0.424223,-0.035015,-0.529717
-0.303914,0.005986,-0.530465
-0.205303,0.068235,-0.453402
-0.071826,0.065841,-0.307056
-0.070330,0.049231,-0.125845
-0.020949,0.064943,0.133028
-0.100108,0.166547,0.389507
-0.394145,0.316184,0.506224
-0.652420,0.501885,0.696114
-0.912939,0.636259,0.885106
-1.071555,0.644938,1.173458
-1.003470,0.521786,1.424849
-0.855478,0.325761,1.568352
-0.644938,0.183306,1.514333
-0.474202,0.048183,1.463755
-0.341772,-0.006584,1.502960
-0.260070,-0.001197,1.465551
-0.183306,0.008679,1.508646
-0.191985,0.004639,1.574487
-0.190339,-0.018555,1.448791
-0.152331,-0.020201,1.286135
-0.153678,-0.024989,1.037438
-0.283114,-0.016011,0.812682
-0.468665,0.182558,0.676961
-0.630723,0.249446,0.662296
-0.604536,0.206201,0.803554
-0.517297,0.040552,0.782006
-0.573262,-0.085443,0.638354
-0.660500,-0.077063,0.529567
-0.773926,0.053870,0.651971
-0.863110,0.107739,0.690727
-0.861164,0.199617,0.722600
-0.818817,0.206949,0.801160
-0.702249,0.219518,0.557699
-0.663194,0.274884,0.266654
-0.612467,0.349553,-0.048183
-0.599149,0.403423,-0.288501
-0.488118,0.456245,-0.522684
-0.347010,0.421529,-0.699257
-0.298377,0.426916,-0.844704
-0.232686,0.440683,-0.905008
-0.187047,0.422128,-0.818218
-0.171934,0.407463,-0.641347
-0.026935,0.337134,-0.404919
0.168193,0.164601,-0.311396
0.456095,-0.082750,-0.359579
0.663044,-0.207398,-0.432153
0.766893,-0.259322,-0.552013
0.858770,-0.336984,-0.729633
0.902165,-0.350601,-0.930596
0.885705,-0.349853,-1.176152
0.827197,-0.363769,-1.357363
0.795174,-0.388310,-1.419013
0.769586,-0.441132,-1.475876
0.731728,-0.445022,-1.417966
0.671574,-0.418087,-1.434127
0.587627,-0.423624,-1.305588
0.479140,-0.353294,-1.079935
0.419584,-0.340126,-0.788441
0.407463,-0.377087,-0.482581
0.552761,-0.411354,-0.089483
0.643442,-0.425869,0.093972
0.786046,-0.429310,0.349105
0.868347,-0.391602,0.420931
1.041328,-0.354492,0.455647
1.151012,-0.297928,0.304812
1.258003,-0.329801,0.035464
1.292270,-0.248398,-0.198120
1.142184,-0.186299,-0.298677
1.073500,-0.057012,-0.384868
1.093402,-0.134075,-0.489016
1.102530,-0.359729,-0.419883
1.045817,-0.437690,-0.414347
0.845153,-0.480486,-0.316633
0.489465,-0.340575,-0.235679
0.208146,-0.205452,-0.153379
-0.064045,-0.096367,-0.033968
-0.304513,0.050877,0.022146
-0.481683,0.233435,0.104597
-0.574160,0.380229,0.086491
-0.639701,0.434398,0.077961
-0.694917,0.512808,0.074220
-0.608726,0.572813,0.016460
-0.469413,0.552013,0.050877
-0.336984,0.497695,0.212036
-0.204405,0.416591,0.278476
-0.071527,0.418985,0.450110
0.166247,0.426467,0.504279
0.501136,0.332944,0.522385
0.850989,0.257676,0.443526
1.095647,0.099210,0.475698
1.341800,0.016310,0.494852
1.461062,-0.076465,0.668730
1.532738,-0.106542,0.666785
1.539023,-0.186748,0.604087
1.586009,-0.361375,0.514155
1.636287,-0.495450,0.485574
1.595735,-0.652121,0.582838
1.448193,-0.697461,0.726939
1.258452,-0.659902,0.926257
1.094749,-0.651821,1.142334
0.969502,-0.687136,1.354669
0.972345,-0.716016,1.437718
0.932841,-0.622044,1.409437
0.849493,-0.467318,1.591845
0.885256,-0.401178,1.919102
0.857723,-0.247501,2.141165
0.799214,-0.012719,2.226757
0.740856,0.096217,2.170045
0.838868,0.206201,2.194884
0.949451,0.243610,2.142212
1.106271,0.210241,1.883937
1.348684,0.118363,1.534833
1.562665,-0.044592,1.228076
1.646163,-0.229245,0.719158
1.701380,-0.461033,0.406865
1.781136,-0.542885,0.127042
1.985093,-0.711976,-0.102352
2.218677,-0.902315,-0.190489
2.407669,-1.002572,-0.254982
2.514211,-0.924910,-0.326659
2.558204,-0.778864,-0.489465
2.616414,-0.628179,-0.584036
2.692878,-0.557699,-0.542436
2.677466,-0.479289,-0.550068
2.671330,-0.361225,-0.465523
2.617311,-0.297629,-0.315286
2.627487,-0.462829,-0.309002
2.572869,-0.611120,-0.167295
2.312799,-0.626682,-0.072425
1.974468,-0.493804,0.072874
1.625663,-0.381875,0.215777
1.420061,-0.349404,0.173280
1.402404,-0.382324,-0.003142
1.329829,-0.356437,-0.231040
1.230620,-0.232537,-0.546327
1.251719,-0.020500,-0.719158
1.311125,0.094421,-0.893187
1.515979,0.079757,-1.236156
1.728015,-0.049380,-1.529147
1.922843,-0.160711,-1.773206
1.922694,-0.155473,-1.896956
1.975067,-0.168642,-1.843835
1.929427,-0.147692,-1.542165
1.884985,-0.156671,-1.149815
1.864485,-0.163704,-0.650175
1.875558,-0.045340,-0.125546
1.982998,-0.015562,0.373944
2.116175,-0.044143,0.678307
2.272397,-0.032771,0.817620
2.378041,-0.121955,0.891242
2.365920,-0.123900,0.896928
2.365920,-0.047585,1.060631
2.360084,-0.037709,1.072752
2.313996,-0.014664,0.986860
2.243517,0.058658,0.843657
2.105700,0.229095,0.714969
2.002600,0.260070,0.517148
2.065448,0.308852,0.333692
2.166603,0.236128,0.098761
2.283769,0.310049,-0.066589
2.330456,0.358083,-0.217573
2.391059,0.444124,-0.200963
2.464382,0.486771,-0.238223
2.488174,0.559794,-0.178518
2.652327,0.627281,-0.050578
2.796727,0.497844,0.054468
