-0.0001496376,0.0163105,0.1876455545,0.0033673008,0.0000940096,0.0017235979,131293418463120
0.0178068746,0.038905777,0.2283469886,0.001236772,0.0000940096,-0.0110595757,131293423466120
0.0058358666,-0.0125695588,0.2271498889,0.006563094,0.001159274,0.0049193911,131293428472120
0.0200514384,0.0221463665,0.2415151,0.0023020364,0.001159274,-0.0014721955,131293433477120
-0.0157119483,0.019602526,0.2020107657,-0.0115464013,0.001159274,-0.0067985174,131293438486120
-0.0249894802,0.0004489128,0.2714426219,-0.0104811369,0.001159274,-0.0025374598,131293443484120
-0.0094271693,0.0302267969,0.2103904784,-0.0083506079,0.001159274,0.0006583334,131293448489120
0.0240916554,-0.0008978256,0.2977788448,-0.0104811369,0.0000940096,-0.000406931,131293453498120
0.0335188247,0.0062847794,0.2319382876,-0.006220079,0.001159274,-0.0025374598,131293458499120
-0.0213981774,0.0098760817,0.2103904784,-0.0019590212,0.001159274,0.0049193911,131293463506120
0.0143652102,-0.0200514384,0.2199672759,-0.0019590212,0.001159274,0.00704992,131293468507120
-0.0190039761,0.0122702839,0.1996165663,-0.0030242857,0.001159274,0.0081151845,131293473512120
0.0193032511,0.0026934769,0.2522889972,0.0023020364,0.001159274,-0.0121248402,131293478517120
-0.002244564,0.0264858566,0.2475005984,0.0086936234,0.0022245385,0.0017235979,131293483521120
0.0157119483,-0.0019452889,0.2211643755,0.019346267,0.001159274,0.0017235979,131293488536120
-0.0104746325,0.0266354941,0.1696890444,0.0108241523,0.0000940096,0.0027888622,131293493531120
0.0170586873,0.0002992752,0.1960252672,0.0054978295,0.0000940096,0.0091804489,131293498538120
0.0169090498,0.0122702839,0.1816600561,0.0023020364,0.0000940096,0.0091804489,131293503545120
0.0157119483,-0.0056862291,0.1900397539,-0.0030242857,0.001159274,-0.0046679885,131293508567120
-0.0082300687,-0.0116717331,0.2319382876,-0.006220079,0.0000940096,-0.0036027243,131293513554120
0.001496376,-0.0031423897,0.2103904784,-0.0040895501,0.001159274,-0.0067985174,131293518561120
-0.0092775319,-0.0281318706,0.2115875781,-0.0168727227,0.0000940096,0.0017235979,131293523565120
-0.0115220957,-0.0219967272,0.2558802962,-0.0008937569,0.001159274,0.0134415068,131293528571120
0.013617022,0.0305260718,0.2654571235,-0.0083506079,0.0000940096,-0.005733253,131293533575120
0.0158615857,-0.0267851315,0.2283469886,0.001236772,0.001159274,-0.005733253,131293538579120
-0.0031423897,-0.0170586873,0.2247556895,-0.0030242857,0.0000940096,0.0123762423,131293543592120
