0.0085293436,0.0606032312,0.3552396894,0.0031790154,-0.0005494101,-0.0029795447,420520834706578
-0.0450409204,0.1007061079,0.3324947655,0.0031790154,-0.0005494101,-0.0008490158,420520839713578
-0.000748188,0.0692822114,0.3660135865,0.0042442796,-0.0005494101,-0.0019142802,420520844716578
-0.0197521634,0.0426467173,0.3145382404,0.0138316592,-0.0005494101,-0.0051100734,420520849721578
0.0113724582,0.0139162978,0.3360860646,0.005309544,0.0005158543,-0.0093711307,420520854727578
-0.0351648368,0.0721253231,0.3025672436,0.0042442796,0.0005158543,0.0002162487,420520859732578
0.0245405678,0.0778115541,0.3767874837,0.0042442796,-0.0005494101,-0.0019142802,420520864736578
-0.013617022,0.0451905578,0.3875614107,-0.0064083645,0.0005158543,-0.0008490158,420520869742578
0.0031423897,0.0402525179,0.3360860646,-0.0117346868,0.0005158543,-0.0008490158,420520874750578
0.0197521634,0.0543184504,0.3923498094,-0.0085388934,0.0005158543,0.0012815131,420520879759578
-0.013617022,-0.0101753576,0.3480570614,-0.0000167779,0.0005158543,0.0023467776,420520884759578
-0.0290296953,0.0457891077,0.3851672113,-0.0138652157,-0.0005494101,0.0023467776,420520889759578
-0.0323217213,0.0752677172,0.3875614107,-0.007473629,-0.0026799389,-0.0061753378,420520894766578
-0.0167594124,0.0629974306,0.3803787827,-0.0032125711,-0.0005494101,0.0055425707,420520899771578
-0.0190039761,0.0484825857,0.3612251878,-0.0053431001,0.0005158543,0.003412042,420520904775578
0.0157119483,0.0671872869,0.3625719249,-0.0042778356,-0.0005494101,0.003412042,420520909781578
-0.01062427,0.0954687893,0.3817255199,0.0095706023,0.0005158543,0.0055425707,420520914786578
0.0169090498,0.0662894621,0.3218705058,0.005309544,0.0005158543,0.0023467776,420520919792578
0.0239420161,0.032621,0.336235702,0.0042442796,-0.0005494101,-0.0029795447,420520924800578
-0.0166097749,0.0752677172,0.3865139484,0.0010484866,-0.0005494101,0.0055425707,420520929818578
0.0037409402,0.0202010777,0.4044704437,0.005309544,0.0005158543,0.0023467776,420520934821578
-0.0058358666,0.0962169841,0.3278560042,-0.0010820423,0.0005158543,-0.0051100734,420520939817578
0.0061351419,0.0290296953,0.3194762766,-0.0064083645,-0.0005494101,-0.0008490158,420520944823578
0.0109235449,0.0194528885,0.3577835262,-0.007473629,0.0005158543,0.0055425707,420520949825578
0.011971008,0.0194528885,0.3434183002,-0.0085388934,0.0005158543,0.0087383641,420520954828578
0.0273836814,0.0906803906,0.3290531039,-0.0106694223,0.0015811187,0.0076730996,420520959833578
0.0118213706,0.0604535937,0.3913023472,-0.0159957446,-0.0005494101,0.003412042,420520964841578
-0.0405517928,0.0851437971,0.3721487224,-0.0106694223,-0.0005494101,0.0098036285,420520969845578
-0.0082300687,0.0263362192,0.3446153998,-0.0000167779,-0.0005494101,-0.0008490158,420520974848578
-0.0128688337,0.0239420161,0.3685574234,-0.0010820423,-0.0016146746,0.0002162487,420520979857578
-0.0032920274,0.0082300687,0.3458124995,0.0117011312,-0.0005494101,0.0012815131,420520984862578
-0.0306757092,0.0571615659,0.414047271,0.0042442796,-0.0005494101,-0.0008490158,420520989869578
0.0028431145,0.0484825857,0.3422212005,0.0138316592,0.0005158543,-0.0040448089,420520994879578
0.0076315179,0.0541688129,0.3733458221,0.0170274526,-0.0005494101,-0.0051100734,420520999891578
-0.0197521634,0.0490811355,0.3087023795,0.0085053379,-0.0005494101,0.010868893,420521004879578
0.0161608607,0.0263362192,0.3745429218,0.0106358668,-0.0005494101,0.0087383641,420521009884578
-0.0625485182,0.076165542,0.3434183002,-0.0042778356,0.0005158543,0.0055425707,420521014892578
0.0008978256,0.0531213507,0.3422212005,0.0021137509,-0.0005494101,-0.0072406023,420521019896578
0.0008978256,0.0088286186,0.3410241008,-0.0053431001,-0.0016146746,0.0023467776,420521024900578
0.0200514384,0.0386065021,0.3757400215,-0.0064083645,0.0005158543,0.0140646864,420521029907578
-0.0228945538,0.0359130241,0.3290531039,-0.0042778356,0.0005158543,0.0066078352,420521034911578
