0.0139162978,0.0547673628,0.680551827,-0.0062099588,-0.0004929511,0.004868791,152399811805930
0.0140659353,0.0236427411,0.6194996834,-0.0072752233,-0.0004929511,-0.00258806,152399816806930
0.0415992551,0.0249894802,0.6194996834,-0.0008836368,0.0005723133,0.0059340554,152399821802930
0.0154126734,0.0381575897,0.6733692288,-0.0019489012,-0.0004929511,0.0091298483,152399826806930
0.03696049,0.0071826051,0.6853402257,-0.0062099588,-0.0015582156,0.0059340554,152399831813930
0.0487818606,0.0264858566,0.6458359361,-0.0051446944,-0.0015582156,0.004868791,152399836818930
0.034566287,0.0384568647,0.6709750295,0.0023121564,-0.0015582156,-0.0068491176,152399841822930
0.0285807829,0.0466869324,0.5907692909,0.0033774208,-0.0004929511,0.0123256417,152399846834930
0.0357633866,0.0145148477,0.6793547273,0.00955409,-0.0007824367,0.0034786209,152399851845930
0.0715267733,0.0098760817,0.6470330358,0.0010319749,0.0002828277,-0.006108759,152399856837930
0.0166097749,0.0469862074,0.6123170853,0.0031625037,-0.0007824367,-0.0007824367,152399861841930
0.0225952789,0.036212299,0.6817489266,0.0074235615,0.0013480921,-0.0050434945,152399866848930
0.0583586656,0.0433949046,0.6254851818,0.0063582971,0.0013480921,0.0120007368,152399871854930
0.0451905578,0.0266354941,0.6853402257,-0.0053596115,0.0002828277,-0.006108759,152399876859930
0.039205052,0.0243909303,0.6458359361,-0.0074901404,0.0002828277,-0.0018477011,152399881862930
0.0380079523,0.0303764343,0.664989531,-0.0138817271,-0.0018477011,0.0088049434,152399886871930
0.0606032312,-0.0052373162,0.6470330358,-0.0032290828,-0.0007824367,-0.0125003457,152399891872930
0.0248398427,-0.0013467384,0.6769605279,-0.0096206693,-0.0007824367,0.0066744145,152399896880930
0.0284311455,0.0261865817,0.6051344872,-0.0053596115,-0.0007824367,0.0045438856,152399901885930
0.0309749842,0.03696049,0.6494272351,-0.0096206693,0.0002828277,0.0034786209,152399906894930
0.0261865817,0.0131681096,0.6961141229,-0.0032290828,-0.0007824367,-0.0050434945,152399911893930
0.0535702631,0.0799064785,0.5967547894,-0.0032290828,0.0002828277,0.0034786209,152399916899930
0.0321720839,0.0475847572,0.664989531,0.0052930326,0.0024133567,-0.0125003457,152399921909930
0.0297778845,0.0320224464,0.7164648771,0.0084888255,0.0002828277,-0.0039782301,152399926910930
0.0321720839,0.0213981774,0.6266822815,0.0052930326,0.0002828277,0.0034786209,152399931915930
0.0703296736,0.0215478148,0.6697779298,0.00955409,0.0013480921,0.0045438856,152399936920930
0.0166097749,0.0513256975,0.6290764809,0.0042277682,-0.0007824367,-0.0039782301,152399941925930
0.0263362192,0.0549170002,0.6637924314,0.0042277682,0.0002828277,-0.0029129656,152399946933930
0.0359130241,0.0607528687,0.639850378,0.0127498833,0.0013480921,0.0034786209,152399951934930
0.0407014303,0.039205052,0.6434416771,-0.0000332895,0.0002828277,-0.0039782301,152399956940930
0.0203507151,0.0368108526,0.7080851793,-0.0117511982,0.0013480921,-0.0007824367,152399961958930
0.0216974523,0.0594061315,0.6637924314,-0.0106859338,0.0013480921,-0.0007824367,152399966948930
0.0266354941,0.0450409204,0.7104793787,-0.004294347,0.0002828277,-0.0071740234,152399971958930
0.0206499901,0.0450409204,0.661398232,-0.0106859338,-0.0007824367,-0.0007824367,152399976961930
0.0314238966,0.0399532393,0.6672340631,-0.018142784,-0.0007824367,0.0109354723,152399981964930
0.0267851315,0.0339677371,0.6672340631,0.0020972393,-0.0007824367,0.0151965301,152399986978930
0.0553659126,0.0375590399,0.6624456644,-0.0032290828,0.0002828277,-0.0082392879,152399991975930
0.0219967272,0.0447416455,0.6684311628,-0.0000332895,0.0002828277,0.0013480921,152399996976930
0.0493804105,-0.0041898531,0.6349123716,0.0031625037,-0.0007824367,-0.0050434945,152400001986930
0.0553659126,0.0127191963,0.5870283246,0.00955409,0.0002828277,0.0066744145,152400006988930
0.0552162752,0.0094271693,0.7761702538,0.0052930326,0.0013480921,-0.006108759,152400011991930
0.0302267969,0.0297778845,0.6899790168,0.0063582971,-0.0007824367,-0.0114350813,152400016997930
0.049230773,0.03696049,0.6277297735,0.0063582971,0.0024133567,0.0077396785,152400022002930
0.037259765,-0.0272340439,0.656460166,-0.0000332895,-0.0007824367,-0.0029129656,152400027005930
0.0528220758,0.0160112232,0.681599319,0.0127498833,-0.0018477011,-0.0082392879,152400032011930
0.0216974523,0.0673369244,0.6995558143,-0.0032290828,0.0002828277,0.0045438856,152400037019930
0.0480336733,0.0338180996,0.6935703158,-0.0053596115,0.0002828277,-0.0029129656,152400042040930
0.0634463429,0.0802057534,0.5846341252,-0.004294347,-0.0018477011,-0.0125003457,152400047030930
0.0502782352,0.0799064785,0.6540659666,-0.004294347,0.0002828277,-0.0007824367,152400052047930
0.0407014303,0.0035913025,0.7223007083,-0.0074901404,-0.0007824367,-0.0007824367,152400057047930
0.0109235449,0.0549170002,0.6887819171,-0.0064248759,0.0002828277,-0.0071740234,152400062051930
