0.526575, 0.642394, 0.199018, 14183032
0.497844, 0.538845, 0.323517, 14183037
0.489465, 0.341323, 0.487370, 14183042
0.476895, 0.247351, 0.656759, 14183047
0.445172, 0.181510, 0.786046, 14183052
0.384120, 0.159364, 0.887800, 14183057
0.295534, 0.104297, 0.928501, 14183062
0.207547, 0.040851, 0.926706, 14183067
0.102202, -0.063895, 0.809988, 14183072
-0.030077, -0.175226, 0.662146, 14183077
-0.117765, -0.282965, 0.505027, 14183082
-0.129736, -0.279373, 0.309899, 14183087
-0.153079, -0.224307, 0.197372, 14183092
-0.174627, -0.133327, 0.053720, 14183097
-0.148291, -0.033369, -0.012719, 14183102
-0.099210, 0.072574, -0.079158, 14183107
-0.013018, 0.183306, -0.039654, 14183112
0.056413, 0.275483, 0.021997, 14183117
0.177769, 0.346561, 0.042647, 14183122
0.211288, 0.410606, -0.004040, 14183127
0.278924, 0.427365, 0.026486, 14183132
0.314838, 0.423175, 0.067187, 14183137
0.302268, 0.423774, 0.165948, 14183142
0.269946, 0.347159, 0.332345, 14183147
0.190339, 0.285509, 0.463428, 14183152
0.094571, 0.187945, 0.649577, 14183157
-0.020201, 0.077063, 0.777218, 14183162
-0.108188, -0.020500, 0.928052, 14183167
-0.212336, -0.113874, 1.041777, 14183172
-0.329053, -0.217423, 1.079486, 14183177
-0.443975, -0.317381, 1.123778, 14183182
-0.493056, -0.388010, 1.131560, 14183187
-0.541538, -0.417339, 1.069310, 14183192
-0.533757, -0.413748, 1.022623, 14183197
-0.521936, -0.372897, 0.966360, 14183202
-0.438737, -0.303465, 0.922067, 14183207
-0.368109, -0.249596, 0.876577, 14183212
-0.302268, -0.162806, 0.864606, 14183217
-0.220267, -0.095170, 0.776619, 14183222
-0.157419, 0.020351, 0.726939, 14183227
-0.082001, 0.074819, 0.631171, 14183232
0.066439, 0.140659, 0.576703, 14183237
0.216825, 0.236427, 0.508169, 14183242
0.329352, 0.292093, 0.476446, 14183247
0.402376, 0.338780, 0.466271, 14183252
0.469413, 0.357933, 0.462081, 14183257
0.487370, 0.325611, 0.459687, 14183262
0.454449, 0.294487, 0.471059, 14183267
0.430507, 0.240617, 0.527323, 14183272
0.387412, 0.175974, 0.548871, 14183277
0.309301, 0.108936, 0.534506, 14183282
0.297928, 0.079607, 0.524929, 14183287
0.277578, 0.041899, 0.529717, 14183292
0.260818, 0.039504, 0.505177, 14183297
0.263811, 0.011372, 0.456095, 14183302
0.237475, -0.027533, 0.504578, 14183307
0.183007, -0.087388, 0.471059, 14183312
0.144101, -0.149638, 0.475848, 14183317
0.110283, -0.183905, 0.454599, 14183322
0.097115, -0.150386, 0.466570, 14183327
0.094721, -0.127641, 0.492906, 14183332
0.123451, -0.052224, 0.513257, 14183337
0.161160, 0.006434, 0.555754, 14183342
0.191686, 0.018405, 0.564134, 14183347
0.187496, 0.047136, 0.549170, 14183352
0.221613, 0.077662, 0.559345, 14183357
0.240019, 0.095020, 0.659752, 14183362
0.233435, 0.103998, 0.773477, 14183367
0.184952, 0.080056, 0.864456, 14183372
0.101754, 0.051924, 0.915932, 14183377
0.016759, -0.020500, 0.865654, 14183382
-0.031125, -0.038457, 0.790835, 14183387
-0.040701, -0.065392, 0.689680, 14183392
-0.025139, -0.056413, 0.604686, 14183397
-0.017657, -0.035464, 0.564882, 14183402
-0.070330, -0.021697, 0.543933, 14183407
-0.117017, -0.017508, 0.476297, 14183412
-0.172083, -0.052224, 0.402675, 14183417
-0.225354, -0.085742, 0.294337, 14183422
-0.262464, -0.123451, 0.235081, 14183427
-0.276231, -0.152181, 0.238672, 14183432
-0.279224, -0.150984, 0.325462, 14183437
-0.223559, -0.116119, 0.421230, 14183442
-0.185251, -0.086191, 0.533757, 14183447
-0.174477, -0.053870, 0.659453, 14183452
-0.151134, -0.017957, 0.720505, 14183457
-0.125995, 0.022745, 0.764199, 14183462
-0.061950, 0.037110, 0.712125, 14183467
-0.029628, 0.032322, 0.629525, 14183472
0.015862, 0.009577, 0.514604, 14183477
0.019902, 0.023194, 0.377985, 14183482
0.021697, -0.010924, 0.297779, 14183487
0.060603, -0.001347, 0.246902, 14183492
0.112677, 0.002245, 0.238522, 14183497
0.182109, 0.083049, 0.298976, 14183502
0.228197, 0.106392, 0.364816, 14183507
0.234781, 0.149488, 0.392948, 14183512
0.213832, 0.138714, 0.444424, 14183517
0.183306, 0.121955, 0.451008, 14183522
0.097414, 0.082151, 0.493654, 14183527
0.010026, -0.011821, 0.536750, 14183532
-0.068384, -0.098611, 0.560692, 14183537
-0.095918, -0.179415, 0.488866, 14183542
-0.149787, -0.200365, 0.532560, 14183547
-0.151583, -0.191386, 0.606182, 14183552
-0.157568, -0.129137, 0.676212, 14183557
-0.126294, -0.048034, 0.754622, 14183562
-0.110732, 0.055516, 0.802507, 14183567
-0.096367, 0.113575, 0.770783, 14183572
-0.056862, 0.105794, 0.758214, 14183577
-0.011971, 0.087239, 0.753425, 14183582
0.047884, 0.083049, 0.724096, 14183587
0.099359, 0.090231, 0.737265, 14183592
0.095768, 0.123750, 0.769586, 14183597
0.091578, 0.104447, 0.824952, 14183602
0.038307, 0.106841, 0.852485, 14183607
0.022146, 0.086491, 0.868048, 14183612
0.004190, 0.036811, 0.870442, 14183617
-0.013767, -0.035015, 0.853084, 14183622
-0.070629, -0.082899, 0.836325, 14183627
-0.102951, -0.119411, 0.841712, 14183632
-0.072425, -0.103250, 0.875829, 14183637
-0.050428, -0.067487, 0.854730, 14183642
-0.067786, -0.035763, 0.796671, 14183647
-0.060603, -0.016011, 0.703297, 14183652
-0.043245, 0.030676, 0.576404, 14183657
0.019004, 0.047435, 0.496198, 14183662
0.061501, 0.090531, 0.428562, 14183667
0.055516, 0.113276, 0.369306, 14183672
0.041749, 0.155174, 0.328006, 14183677
0.074370, 0.150236, 0.218022, 14183682
0.120458, 0.172981, 0.129437, 14183687
0.137816, 0.194529, 0.135422, 14183692
0.180912, 0.226851, 0.161160, 14183697
0.203058, 0.287903, 0.206051, 14183702
0.229394, 0.337582, 0.290447, 14183707
0.242563, 0.334590, 0.399383, 14183712
0.216226, 0.309451, 0.486173, 14183717
0.165350, 0.197971, 0.568623, 14183722
0.150984, 0.092626, 0.648230, 14183727
0.095319, -0.026486, 0.700304, 14183732
0.063596, -0.080954, 0.744597, 14183737
-0.004040, -0.109684, 0.748787, 14183742
-0.095618, -0.088137, 0.791284, 14183747
-0.166247, -0.084545, 0.808043, 14183752
-0.211737, -0.108487, 0.845153, 14183757
-0.247800, -0.150236, 0.866252, 14183762
-0.314239, -0.247800, 0.824354, 14183767
-0.316035, -0.348356, 0.740557, 14183772
-0.257975, -0.354342, 0.625635, 14183777
-0.172981, -0.294487, 0.510713, 14183782
-0.101754, -0.175375, 0.537648, 14183787
-0.034117, -0.021548, 0.517896, 14183792
0.042497, 0.093972, 0.531064, 14183797
0.144251, 0.162656, 0.448314, 14183802
0.223858, 0.192584, 0.437540, 14183807
0.285509, 0.214730, 0.410007, 14183812
0.318429, 0.217124, 0.408211, 14183817
0.315436, 0.248249, 0.481235, 14183822
0.310648, 0.242263, 0.515352, 14183827
0.270545, 0.215329, 0.590171, 14183832
0.219668, 0.148889, 0.635661, 14183837
0.145597, 0.096516, 0.663194, 14183842
0.143802, 0.033668, 0.696713, 14183847
