0.0862;-0.1628;103.142;0.1748;0.1206;98.044;-0.0862;-0.1841;0.5193;0.0467;-0.0247;0.0254;-5.64;13.5;-47.28;19.5;-0.7;-1.02;161
0.0862;-0.1628;103.142;0.1748;0.1206;98.044;-0.0862;-0.1841;0.5193;0.0467;-0.0247;0.0254;-5.64;13.5;-47.28;19.5;-0.7;-1.02;166
0.0862;-0.1628;103.142;0.1748;0.1206;98.044;-0.0862;-0.1841;0.5193;0.0467;-0.0247;0.0254;-5.64;13.5;-47.28;19.5;-0.7;-1.02;170
0.0862;-0.1628;103.142;0.1724;0.1075;98.045;-0.0862;-0.1841;0.5193;0.0467;-0.0247;0.0254;-5.64;13.5;-47.28;19.5;-0.7;-1.02;175
0.0862;-0.1628;103.142;0.1724;0.1075;98.045;-0.0862;-0.1841;0.5193;0.0467;-0.0247;0.0254;-5.64;13.5;-47.28;19.5;-0.7;-1.02;180
0.0862;-0.1628;103.142;0.1724;0.1075;98.045;-0.0862;-0.1841;0.5193;0.0467;-0.0247;0.0254;-5.64;13.5;-47.28;19.5;-0.7;-1.02;185
0.0862;-0.1628;103.142;0.1724;0.1075;98.045;-0.0862;-0.1841;0.5193;0.0467;-0.0247;0.0254;-5.64;13.5;-47.28;19.5;-0.7;-1.02;191
0.0862;-0.1628;103.142;0.1724;0.1075;98.045;-0.0862;-0.1841;0.5193;0.0467;-0.0247;0.0254;-5.64;13.5;-47.28;19.5;-0.7;-1.02;195
0.0862;-0.1628;103.142;0.1724;0.1075;98.045;-0.0862;-0.1841;0.5193;0.0467;-0.0247;0.0254;-5.64;13.5;-47.28;19.5;-0.7;-1.02;200
0.0862;-0.1628;103.142;0.1724;0.1075;98.045;-0.0862;-0.1841;0.5193;0.0425;-0.0226;0.0171;-5.64;13.5;-47.28;19.5;-0.7;-1.02;206
0.0862;-0.1628;103.142;0.1724;0.1075;98.045;-0.0862;-0.1841;0.5193;0.0425;-0.0226;0.0171;-5.64;13.5;-47.28;19.5;-0.7;-1.02;211
0.0862;-0.1628;103.142;0.1724;0.1075;98.045;-0.0862;-0.1841;0.5193;0.0425;-0.0226;0.0171;-5.64;13.5;-47.28;19.5;-0.7;-1.02;215
0.0862;-0.1628;103.142;0.1724;0.1075;98.045;-0.0862;-0.1841;0.5193;0.0425;-0.0226;0.0171;-5.64;13.5;-47.28;19.5;-0.7;-1.02;220
0.1053;0.0383;104.004;0.1724;0.1075;98.045;-0.0862;-0.1841;0.5193;0.0425;-0.0226;0.0171;-5.88;13.8;-47.58;19.54;-0.63;-1.01;225
0.1053;0.0383;104.004;0.1724;0.1075;98.045;-0.0862;-0.1841;0.5193;0.0425;-0.0226;0.0171;-5.88;13.8;-47.58;19.54;-0.63;-1.01;230
0.1053;0.0383;104.004;0.1724;0.1075;98.045;-0.0862;-0.1841;0.5193;0.0425;-0.0226;0.0171;-5.88;13.8;-47.58;19.54;-0.63;-1.01;235
0.1053;0.0383;104.004;0.1724;0.1075;98.045;-0.0862;-0.1841;0.5193;0.0425;-0.0226;0.0171;-5.88;13.8;-47.58;19.54;-0.63;-1.01;240
0.1053;0.0383;104.004;0.1724;0.1075;98.045;-0.0174;-0.0689;0.4905;0.0425;-0.0226;0.0171;-5.88;13.8;-47.58;19.54;-0.63;-1.01;246
0.1053;0.0383;104.004;0.1724;0.1075;98.045;-0.0174;-0.0689;0.4905;0.0425;-0.0226;0.0171;-5.88;13.8;-47.58;19.54;-0.63;-1.01;250
0.1053;0.0383;104.004;0.1724;0.1075;98.045;-0.0174;-0.0689;0.4905;0.0425;-0.0226;0.0171;-5.88;13.8;-47.58;19.54;-0.63;-1.01;255
0.1053;0.0383;104.004;0.1724;0.1075;98.045;-0.0174;-0.0689;0.4905;0.0425;-0.0226;0.0171;-5.88;13.8;-47.58;19.54;-0.63;-1.01;260
0.1053;0.0383;104.004;0.1724;0.1075;98.045;-0.0174;-0.0689;0.4905;0.0425;-0.0226;0.0171;-5.88;13.8;-47.58;19.54;-0.63;-1.01;265
0.1053;0.0383;104.004;0.1724;0.1075;98.045;-0.0174;-0.0689;0.4905;0.0425;-0.0226;0.0171;-5.88;13.8;-47.58;19.54;-0.63;-1.01;270
0.1053;0.0383;104.004;0.1719;0.1053;98.046;-0.0174;-0.0689;0.4905;0.0425;-0.0226;0.0171;-5.88;13.8;-47.58;19.54;-0.63;-1.01;275
0.1053;0.0383;104.004;0.1719;0.1053;98.046;-0.0174;-0.0689;0.4905;0.0425;-0.0226;0.0171;-5.88;13.8;-47.58;19.54;-0.63;-1.01;280
0.1053;0.0383;104.004;0.1719;0.1053;98.046;-0.0174;-0.0689;0.4905;0.0425;-0.0226;0.0171;-5.88;13.8;-47.58;19.54;-0.63;-1.01;285
0.1053;0.0383;104.004;0.1719;0.1053;98.046;-0.0174;-0.0689;0.4905;0.0425;-0.0226;0.0171;-5.88;13.8;-47.58;19.54;-0.63;-1.01;290
0.1053;0.0383;104.004;0.1719;0.1053;98.046;-0.0174;-0.0689;0.4905;0.0425;-0.0226;0.0171;-5.88;13.8;-47.58;19.54;-0.63;-1.01;295
0.1053;0.0383;104.004;0.1719;0.1053;98.046;-0.0174;-0.0689;0.4905;0.0425;-0.0226;0.0171;-5.88;13.8;-47.58;19.54;-0.63;-1.01;300
0.1053;0.0383;104.004;0.1719;0.1053;98.046;-0.0174;-0.0689;0.4905;0.0425;-0.0226;0.0171;-5.88;13.8;-47.58;19.54;-0.63;-1.01;306
0.1053;0.0383;104.004;0.1719;0.1053;98.046;-0.0174;-0.0689;0.4905;0.0425;-0.0226;0.0171;-5.88;13.8;-47.58;19.54;-0.63;-1.01;311
0.0766;-0.0766;10.41;0.1719;0.1053;98.046;-0.0174;-0.0689;0.4905;0.0425;-0.0226;0.0171;-5.88;13.8;-47.58;19.54;-0.63;-1.01;315
0.0766;-0.0766;10.41;0.1719;0.1053;98.046;-0.0174;-0.0689;0.4905;0.0425;-0.0226;0.0171;-5.88;13.8;-47.58;19.54;-0.63;-1.01;320
0.0766;-0.0766;10.41;0.1719;0.1053;98.046;-0.0174;-0.0689;0.4905;0.0425;-0.0226;0.0171;-5.88;13.8;-47.58;19.54;-0.63;-1.01;325
0.0766;-0.0766;10.41;0.1719;0.1053;98.046;-0.0174;-0.0689;0.4905;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;330
0.0766;-0.0766;10.41;0.1719;0.1053;98.046;-0.0174;-0.0689;0.4905;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;336
0.0766;-0.0766;10.41;0.1719;0.1053;98.046;-0.0174;-0.0689;0.4905;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;341
0.0766;-0.0766;10.41;0.1719;0.1053;98.046;-0.0174;-0.0689;0.4905;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;349
0.0766;-0.0766;10.41;0.1719;0.1053;98.046;-0.0174;-0.0689;0.4905;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;351
0.0766;-0.0766;10.41;0.1719;0.1053;98.046;-0.0602;-0.1751;0.5669;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;355
0.0766;-0.0766;10.41;0.1719;0.1053;98.046;-0.0602;-0.1751;0.5669;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;360
0.0766;-0.0766;10.41;0.1656;0.0959;98.048;-0.0602;-0.1751;0.5669;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;365
0.0766;-0.0766;10.41;0.1656;0.0959;98.048;-0.0602;-0.1751;0.5669;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;372
0.0766;-0.0766;10.41;0.1656;0.0959;98.048;-0.0602;-0.1751;0.5669;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;376
0.0766;-0.0766;10.41;0.1656;0.0959;98.048;-0.0602;-0.1751;0.5669;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;380
0.0766;-0.0766;10.41;0.1656;0.0959;98.048;-0.0602;-0.1751;0.5669;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;386
0.0766;-0.0766;10.41;0.1656;0.0959;98.048;-0.0602;-0.1751;0.5669;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;390
0.0766;-0.0766;10.41;0.1656;0.0959;98.048;-0.0602;-0.1751;0.5669;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;396
0.0766;-0.0766;10.41;0.1656;0.0959;98.048;-0.0602;-0.1751;0.5669;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;400
0.0766;-0.0766;10.41;0.1656;0.0959;98.048;-0.0602;-0.1751;0.5669;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;405
0.0766;-0.0766;10.41;0.1656;0.0959;98.048;-0.0602;-0.1751;0.5669;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;410
0.0766;-0.0766;10.41;0.1656;0.0959;98.048;-0.0602;-0.1751;0.5669;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;415
0.0958;0.0383;103.908;0.1656;0.0959;98.048;-0.0602;-0.1751;0.5669;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;420
0.0958;0.0383;103.908;0.1656;0.0959;98.048;-0.0602;-0.1751;0.5669;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;425
0.0958;0.0383;103.908;0.1656;0.0959;98.048;-0.0602;-0.1751;0.5669;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;430
0.0958;0.0383;103.908;0.1656;0.0959;98.048;-0.0602;-0.1751;0.5669;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;435
0.0958;0.0383;103.908;0.1656;0.0959;98.048;-0.0602;-0.1751;0.5669;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;440
0.0958;0.0383;103.908;0.1656;0.0959;98.048;-0.0602;-0.1751;0.5669;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;445
0.0958;0.0383;103.908;0.1656;0.0959;98.048;-0.0602;-0.1751;0.5669;0.047;-0.0208;0.022;-5.76;13.44;-47.16;19.54;-0.63;-1.01;451
0.0958;0.0383;103.908;0.1637;0.0899;98.049;-0.0488;-0.109;0.5955;0.0412;-0.0226;0.0202;-5.7;13.62;-47.28;19.8;-0.56;-0.97;455
0.0958;0.0383;103.908;0.1637;0.0899;98.049;-0.0488;-0.109;0.5955;0.0412;-0.0226;0.0202;-5.7;13.62;-47.28;19.8;-0.56;-0.97;461
0.0958;0.0383;103.908;0.1637;0.0899;98.049;-0.0488;-0.109;0.5955;0.0412;-0.0226;0.0202;-5.7;13.62;-47.28;19.8;-0.56;-0.97;465
0.0958;0.0383;103.908;0.1637;0.0899;98.049;-0.0488;-0.109;0.5955;0.0412;-0.0226;0.0202;-5.7;13.62;-47.28;19.8;-0.56;-0.97;471
0.0958;0.0383;103.908;0.1637;0.0899;98.049;-0.0488;-0.109;0.5955;0.0412;-0.0226;0.0202;-5.7;13.62;-47.28;19.8;-0.56;-0.97;475
0.0958;0.0383;103.908;0.1637;0.0899;98.049;-0.0488;-0.109;0.5955;0.0412;-0.0226;0.0202;-5.7;13.62;-47.28;19.8;-0.56;-0.97;480
0.0958;0.0383;103.908;0.1637;0.0899;98.049;-0.0488;-0.109;0.5955;0.0412;-0.0226;0.0202;-5.7;13.62;-47.28;19.8;-0.56;-0.97;486
0.0958;0.0383;103.908;0.1637;0.0899;98.049;-0.0488;-0.109;0.5955;0.0412;-0.0226;0.0202;-5.7;13.62;-47.28;19.8;-0.56;-0.97;491
0.0958;0.0383;103.908;0.1637;0.0899;98.049;-0.0488;-0.109;0.5955;0.0412;-0.0226;0.0202;-5.7;13.62;-47.28;19.8;-0.56;-0.97;495
0.0958;0.0383;103.908;0.1637;0.0899;98.049;-0.0488;-0.109;0.5955;0.0412;-0.0226;0.0202;-5.7;13.62;-47.28;19.8;-0.56;-0.97;501
0.0958;0.0383;103.908;0.1637;0.0899;98.049;-0.0488;-0.109;0.5955;0.0412;-0.0226;0.0202;-5.7;13.62;-47.28;19.8;-0.56;-0.97;506
0.1341;-0.0862;103.717;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0412;-0.0226;0.0202;-5.88;13.74;-47.16;19.8;-0.56;-0.97;562
0.1341;-0.0862;103.717;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0412;-0.0226;0.0202;-5.88;13.74;-47.16;19.8;-0.56;-0.97;563
0.1341;-0.0862;103.717;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0412;-0.0226;0.0202;-5.88;13.74;-47.16;19.8;-0.56;-0.97;565
0.1341;-0.0862;103.717;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0412;-0.0226;0.0202;-5.88;13.74;-47.16;19.8;-0.56;-0.97;567
0.1341;-0.0862;103.717;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0412;-0.0226;0.0202;-5.88;13.74;-47.16;19.8;-0.56;-0.97;568
0.1341;-0.0862;103.717;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0412;-0.0226;0.0202;-5.88;13.74;-47.16;19.8;-0.56;-0.97;569
0.1341;-0.0862;103.717;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0412;-0.0226;0.0202;-5.88;13.74;-47.16;19.8;-0.56;-0.97;570
0.1341;-0.0862;103.717;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0412;-0.0226;0.0202;-5.88;13.74;-47.16;19.8;-0.56;-0.97;571
0.1341;-0.0862;103.717;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0412;-0.0226;0.0202;-5.88;13.74;-47.16;19.8;-0.56;-0.97;572
0.1341;-0.0862;103.717;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0452;-0.022;0.0183;-5.88;13.74;-47.16;19.8;-0.56;-0.97;574
0.1341;-0.0862;103.717;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0452;-0.022;0.0183;-5.88;13.74;-47.16;19.8;-0.56;-0.97;575
0.1341;-0.0862;103.717;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0452;-0.022;0.0183;-5.88;13.74;-47.16;19.8;-0.56;-0.97;576
0.1341;-0.0862;103.717;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0452;-0.022;0.0183;-5.88;13.74;-47.16;19.8;-0.56;-0.97;577
0.1341;-0.0862;103.717;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0452;-0.022;0.0183;-5.88;13.74;-47.16;19.8;-0.56;-0.97;578
0.1341;-0.0862;103.717;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0452;-0.022;0.0183;-5.88;13.74;-47.16;19.8;-0.56;-0.97;580
0.1341;-0.0862;103.717;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0452;-0.022;0.0183;-5.88;13.74;-47.16;19.8;-0.56;-0.97;585
0.1341;-0.0862;103.717;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0452;-0.022;0.0183;-5.88;13.74;-47.16;19.8;-0.56;-0.97;590
0.1341;-0.0862;103.717;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0452;-0.022;0.0183;-5.88;13.74;-47.16;19.8;-0.56;-0.97;596
0.1341;-0.0862;103.717;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0452;-0.022;0.0183;-5.88;13.74;-47.16;19.8;-0.56;-0.97;600
0.1628;0.0479;103.621;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0452;-0.022;0.0183;-5.88;13.74;-47.16;19.8;-0.56;-0.97;605
0.1628;0.0479;103.621;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0452;-0.022;0.0183;-5.88;13.74;-47.16;19.8;-0.56;-0.97;610
0.1628;0.0479;103.621;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0452;-0.022;0.0183;-5.88;13.74;-47.16;19.8;-0.56;-0.97;616
0.1628;0.0479;103.621;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0452;-0.022;0.0183;-5.88;13.74;-47.16;19.8;-0.56;-0.97;620
0.1628;0.0479;103.621;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0452;-0.022;0.0183;-5.88;13.74;-47.16;19.8;-0.56;-0.97;626
0.1628;0.0479;103.621;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0452;-0.022;0.0183;-5.88;13.74;-47.16;19.8;-0.56;-0.97;630
0.1628;0.0479;103.621;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0452;-0.022;0.0183;-5.88;13.74;-47.16;19.8;-0.56;-0.97;636
0.1628;0.0479;103.621;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0452;-0.022;0.0183;-5.88;13.74;-47.16;19.8;-0.56;-0.97;641
0.1628;0.0479;103.621;0.1614;0.0786;9.805;-0.1135;-0.1265;0.6146;0.0452;-0.022;0.0183;-5.88;13.74;-47.16;19.8;-0.56;-0.97;645
0.1628;0.0479;103.621;0.1588;0.0736;98.051;-0.063;-0.1406;0.6145;0.0452;-0.022;0.0183;-5.88;13.74;-47.16;19.8;-0.56;-0.97;651
0.1628;0.0479;103.621;0.1588;0.0736;98.051;-0.063;-0.1406;0.6145;0.0452;-0.022;0.0183;-5.88;13.74;-47.16;19.8;-0.56;-0.97;656
0.1628;0.0479;103.621;0.1588;0.0736;98.051;-0.063;-0.1406;0.6145;0.0452;-0.022;0.0183;-5.88;13.74;-47.16;19.8;-0.56;-0.97;660
0.1628;0.0479;103.621;0.1588;0.0736;98.051;-0.063;-0.1406;0.6145;0.0452;-0.022;0.0183;-5.46;13.74;-47.16;16.45;-0.43;-0.93;665
0.1628;0.0479;103.621;0.1588;0.0736;98.051;-0.063;-0.1406;0.6145;0.0452;-0.022;0.0183;-5.46;13.74;-47.16;16.45;-0.43;-0.93;671
0.1628;0.0479;103.621;0.1588;0.0736;98.051;-0.063;-0.1406;0.6145;0.0452;-0.022;0.0183;-5.46;13.74;-47.16;16.45;-0.43;-0.93;675
0.1628;0.0479;103.621;0.1588;0.0736;98.051;-0.063;-0.1406;0.6145;0.0452;-0.022;0.0183;-5.46;13.74;-47.16;16.45;-0.43;-0.93;680
0.1628;0.0479;103.621;0.1588;0.0736;98.051;-0.063;-0.1406;0.6145;0.0452;-0.022;0.0183;-5.46;13.74;-47.16;16.45;-0.43;-0.93;685
0.1628;0.0479;103.621;0.1588;0.0736;98.051;-0.063;-0.1406;0.6145;0.0452;-0.022;0.0183;-5.46;13.74;-47.16;16.45;-0.43;-0.93;690
0.0479;-0.0575;104.004;0.1588;0.0736;98.051;-0.063;-0.1406;0.6145;0.0483;-0.0235;0.0208;-5.46;13.74;-47.16;16.45;-0.43;-0.93;696
0.0479;-0.0575;104.004;0.1588;0.0736;98.051;-0.063;-0.1406;0.6145;0.0483;-0.0235;0.0208;-5.46;13.74;-47.16;16.45;-0.43;-0.93;700
0.0479;-0.0575;104.004;0.1588;0.0736;98.051;-0.063;-0.1406;0.6145;0.0483;-0.0235;0.0208;-5.46;13.74;-47.16;16.45;-0.43;-0.93;705
0.0479;-0.0575;104.004;0.1588;0.0736;98.051;-0.063;-0.1406;0.6145;0.0483;-0.0235;0.0208;-5.46;13.74;-47.16;16.45;-0.43;-0.93;710
0.0479;-0.0575;104.004;0.1588;0.0736;98.051;-0.063;-0.1406;0.6145;0.0483;-0.0235;0.0208;-5.46;13.74;-47.16;16.45;-0.43;-0.93;716
0.0479;-0.0575;104.004;0.1588;0.0736;98.051;-0.063;-0.1406;0.6145;0.0483;-0.0235;0.0208;-5.46;13.74;-47.16;16.45;-0.43;-0.93;721
0.0479;-0.0575;104.004;0.1588;0.0736;98.051;-0.063;-0.1406;0.6145;0.0483;-0.0235;0.0208;-5.46;13.74;-47.16;16.45;-0.43;-0.93;726
0.0479;-0.0575;104.004;0.1588;0.0736;98.051;-0.063;-0.1406;0.6145;0.0483;-0.0235;0.0208;-5.46;13.74;-47.16;16.45;-0.43;-0.93;731
0.0479;-0.0575;104.004;0.1569;0.0675;98.052;-0.063;-0.1406;0.6145;0.0483;-0.0235;0.0208;-5.46;13.74;-47.16;16.45;-0.43;-0.93;736
0.0479;-0.0575;104.004;0.1569;0.0675;98.052;-0.063;-0.1406;0.6145;0.0483;-0.0235;0.0208;-5.46;13.74;-47.16;16.45;-0.43;-0.93;740
0.0479;-0.0575;104.004;0.1569;0.0675;98.052;-0.063;-0.1406;0.6145;0.0483;-0.0235;0.0208;-5.46;13.74;-47.16;16.45;-0.43;-0.93;745
0.0479;-0.0575;104.004;0.1569;0.0675;98.052;-0.0708;-0.1435;0.5474;0.0483;-0.0235;0.0208;-5.46;13.74;-47.16;16.45;-0.43;-0.93;750
0.0479;-0.0575;104.004;0.1569;0.0675;98.052;-0.0708;-0.1435;0.5474;0.0483;-0.0235;0.0208;-5.46;13.74;-47.16;16.45;-0.43;-0.93;755
0.0479;-0.0575;104.004;0.1569;0.0675;98.052;-0.0708;-0.1435;0.5474;0.0483;-0.0235;0.0208;-5.46;13.74;-47.16;16.45;-0.43;-0.93;760
0.0479;-0.0575;104.004;0.1569;0.0675;98.052;-0.0708;-0.1435;0.5474;0.0483;-0.0235;0.0208;-5.46;13.74;-47.16;16.45;-0.43;-0.93;765
0.0479;-0.0575;104.004;0.1569;0.0675;98.052;-0.0708;-0.1435;0.5474;0.0483;-0.0235;0.0208;-5.46;13.74;-47.16;16.45;-0.43;-0.93;771
0.0479;-0.0575;104.004;0.1569;0.0675;98.052;-0.0708;-0.1435;0.5474;0.0483;-0.0235;0.0208;-5.46;13.74;-47.16;16.45;-0.43;-0.93;775
